is_active,level,created_at,id,updated_at,site,tags,tier,title,url
true,0,2025-06-18 09:46:53.143322,146,2025-06-18 09:46:53.143322,프로그래머스,"",Lv.0,n 번째 원소부터,https://school.programmers.co.kr/learn/courses/30/lessons/181892
true,0,2025-06-18 09:46:53.209694,147,2025-06-18 09:46:53.209694,프로그래머스,"",Lv.0,순서 바꾸기,https://school.programmers.co.kr/learn/courses/30/lessons/181891
true,0,2025-06-18 09:46:53.265533,148,2025-06-18 09:46:53.265533,프로그래머스,"",Lv.0,왼쪽 오른쪽,https://school.programmers.co.kr/learn/courses/30/lessons/181890
true,0,2025-06-18 09:46:53.305074,149,2025-06-18 09:46:53.305074,프로그래머스,"",Lv.0,n 번째 원소까지,https://school.programmers.co.kr/learn/courses/30/lessons/181889
true,0,2025-06-18 09:46:53.344637,150,2025-06-18 09:46:53.344637,프로그래머스,"",Lv.0,n개 간격의 원소들,https://school.programmers.co.kr/learn/courses/30/lessons/181888
true,0,2025-06-18 09:46:53.399355,151,2025-06-18 09:46:53.399355,프로그래머스,"",Lv.0,홀수 vs 짝수,https://school.programmers.co.kr/learn/courses/30/lessons/181887
true,0,2025-06-18 09:46:53.445889,152,2025-06-18 09:46:53.445889,프로그래머스,"",Lv.0,5명씩,https://school.programmers.co.kr/learn/courses/30/lessons/181886
true,0,2025-06-18 09:46:53.486497,153,2025-06-18 09:46:53.486497,프로그래머스,"",Lv.0,할 일 목록,https://school.programmers.co.kr/learn/courses/30/lessons/181885
true,0,2025-06-18 09:46:53.559443,154,2025-06-18 09:46:53.559443,프로그래머스,"",Lv.0,n보다 커질 때까지 더하기,https://school.programmers.co.kr/learn/courses/30/lessons/181884
true,0,2025-06-18 09:46:53.603707,155,2025-06-18 09:46:53.603707,프로그래머스,"",Lv.0,수열과 구간 쿼리 1,https://school.programmers.co.kr/learn/courses/30/lessons/181883
true,0,2025-06-18 09:46:53.644529,156,2025-06-18 09:46:53.644529,프로그래머스,"",Lv.0,조건에 맞게 수열 변환하기 1,https://school.programmers.co.kr/learn/courses/30/lessons/181882
true,0,2025-06-18 09:46:53.721625,157,2025-06-18 09:46:53.721625,프로그래머스,"",Lv.0,조건에 맞게 수열 변환하기 2,https://school.programmers.co.kr/learn/courses/30/lessons/181881
true,0,2025-06-18 09:46:53.761496,158,2025-06-18 09:46:53.761496,프로그래머스,"",Lv.0,1로 만들기,https://school.programmers.co.kr/learn/courses/30/lessons/181880
true,0,2025-06-18 09:46:53.802000,159,2025-06-18 09:46:53.802000,프로그래머스,"",Lv.0,길이에 따른 연산,https://school.programmers.co.kr/learn/courses/30/lessons/181879
true,0,2025-06-18 09:46:53.845893,160,2025-06-18 09:46:53.845893,프로그래머스,"",Lv.0,원하는 문자열 찾기,https://school.programmers.co.kr/learn/courses/30/lessons/181878
true,0,2025-06-18 09:46:55.885449,161,2025-06-18 09:46:55.885449,프로그래머스,"",Lv.0,대문자로 바꾸기,https://school.programmers.co.kr/learn/courses/30/lessons/181877
true,0,2025-06-18 09:46:55.946015,162,2025-06-18 09:46:55.946015,프로그래머스,"",Lv.0,소문자로 바꾸기,https://school.programmers.co.kr/learn/courses/30/lessons/181876
true,0,2025-06-18 09:46:55.994157,163,2025-06-18 09:46:55.994157,프로그래머스,"",Lv.0,배열에서 문자열 대소문자 변환하기,https://school.programmers.co.kr/learn/courses/30/lessons/181875
true,0,2025-06-18 09:46:56.047822,164,2025-06-18 09:46:56.047822,프로그래머스,"",Lv.0,A 강조하기,https://school.programmers.co.kr/learn/courses/30/lessons/181874
true,0,2025-06-18 09:46:56.122264,165,2025-06-18 09:46:56.122264,프로그래머스,"",Lv.0,특정한 문자를 대문자로 바꾸기,https://school.programmers.co.kr/learn/courses/30/lessons/181873
true,0,2025-06-18 09:46:56.196397,166,2025-06-18 09:46:56.196397,프로그래머스,"",Lv.0,특정 문자열로 끝나는 가장 긴 부분 문자열 찾기,https://school.programmers.co.kr/learn/courses/30/lessons/181872
true,0,2025-06-18 09:46:56.236556,167,2025-06-18 09:46:56.236556,프로그래머스,"",Lv.0,문자열이 몇 번 등장하는지 세기,https://school.programmers.co.kr/learn/courses/30/lessons/181871
true,0,2025-06-18 09:46:56.280434,168,2025-06-18 09:46:56.280434,프로그래머스,"",Lv.0,ad 제거하기,https://school.programmers.co.kr/learn/courses/30/lessons/181870
true,0,2025-06-18 09:46:56.329017,169,2025-06-18 09:46:56.329017,프로그래머스,"",Lv.0,공백으로 구분하기 1,https://school.programmers.co.kr/learn/courses/30/lessons/181869
true,0,2025-06-18 09:46:56.427657,170,2025-06-18 09:46:56.427657,프로그래머스,"",Lv.0,공백으로 구분하기 2,https://school.programmers.co.kr/learn/courses/30/lessons/181868
true,0,2025-06-18 09:46:56.502237,171,2025-06-18 09:46:56.502237,프로그래머스,"",Lv.0,x 사이의 개수,https://school.programmers.co.kr/learn/courses/30/lessons/181867
true,0,2025-06-18 09:46:56.588524,172,2025-06-18 09:46:56.588524,프로그래머스,"",Lv.0,문자열 잘라서 정렬하기,https://school.programmers.co.kr/learn/courses/30/lessons/181866
true,0,2025-06-18 09:46:56.708732,173,2025-06-18 09:46:56.708732,프로그래머스,"",Lv.0,간단한 식 계산하기,https://school.programmers.co.kr/learn/courses/30/lessons/181865
true,0,2025-06-18 09:46:56.800182,174,2025-06-18 09:46:56.800182,프로그래머스,"",Lv.0,문자열 바꿔서 찾기,https://school.programmers.co.kr/learn/courses/30/lessons/181864
true,0,2025-06-18 09:46:56.892449,175,2025-06-18 09:46:56.892449,프로그래머스,"",Lv.0,rny_string,https://school.programmers.co.kr/learn/courses/30/lessons/181863
true,0,2025-06-18 09:46:56.975555,176,2025-06-18 09:46:56.975555,프로그래머스,"",Lv.0,세 개의 구분자,https://school.programmers.co.kr/learn/courses/30/lessons/181862
true,0,2025-06-18 09:46:57.083378,177,2025-06-18 09:46:57.083378,프로그래머스,"",Lv.0,배열의 원소만큼 추가하기,https://school.programmers.co.kr/learn/courses/30/lessons/181861
true,0,2025-06-18 09:46:57.167898,178,2025-06-18 09:46:57.167898,프로그래머스,"",Lv.0,"빈 배열에 추가, 삭제하기",https://school.programmers.co.kr/learn/courses/30/lessons/181860
true,0,2025-06-18 09:46:57.252472,179,2025-06-18 09:46:57.252472,프로그래머스,"",Lv.0,배열 만들기 6,https://school.programmers.co.kr/learn/courses/30/lessons/181859
true,0,2025-06-18 09:46:57.351139,180,2025-06-18 09:46:57.351139,프로그래머스,"",Lv.0,무작위로 K개의 수 뽑기,https://school.programmers.co.kr/learn/courses/30/lessons/181858
true,0,2025-06-18 09:46:59.260675,181,2025-06-18 09:46:59.260675,프로그래머스,"",Lv.0,배열의 길이를 2의 거듭제곱으로 만들기,https://school.programmers.co.kr/learn/courses/30/lessons/181857
true,0,2025-06-18 09:46:59.390872,182,2025-06-18 09:46:59.390872,프로그래머스,"",Lv.0,배열 비교하기,https://school.programmers.co.kr/learn/courses/30/lessons/181856
true,0,2025-06-18 09:46:59.481469,183,2025-06-18 09:46:59.481469,프로그래머스,"",Lv.0,문자열 묶기,https://school.programmers.co.kr/learn/courses/30/lessons/181855
true,0,2025-06-18 09:46:59.564351,184,2025-06-18 09:46:59.564351,프로그래머스,"",Lv.0,배열의 길이에 따라 다른 연산하기,https://school.programmers.co.kr/learn/courses/30/lessons/181854
true,0,2025-06-18 09:46:59.656177,185,2025-06-18 09:46:59.656177,프로그래머스,"",Lv.0,뒤에서 5등까지,https://school.programmers.co.kr/learn/courses/30/lessons/181853
true,0,2025-06-18 09:46:59.770884,186,2025-06-18 09:46:59.770884,프로그래머스,"",Lv.0,뒤에서 5등 위로,https://school.programmers.co.kr/learn/courses/30/lessons/181852
true,0,2025-06-18 09:46:59.858740,187,2025-06-18 09:46:59.858740,프로그래머스,"",Lv.0,전국 대회 선발 고사,https://school.programmers.co.kr/learn/courses/30/lessons/181851
true,0,2025-06-18 09:46:59.970026,188,2025-06-18 09:46:59.970026,프로그래머스,"",Lv.0,정수 부분,https://school.programmers.co.kr/learn/courses/30/lessons/181850
true,0,2025-06-18 09:47:00.043133,189,2025-06-18 09:47:00.043133,프로그래머스,"",Lv.0,문자열 정수의 합,https://school.programmers.co.kr/learn/courses/30/lessons/181849
true,0,2025-06-18 09:47:00.118079,190,2025-06-18 09:47:00.118079,프로그래머스,"",Lv.0,문자열을 정수로 변환하기,https://school.programmers.co.kr/learn/courses/30/lessons/181848
true,0,2025-06-18 09:47:00.194385,191,2025-06-18 09:47:00.194385,프로그래머스,"",Lv.0,0 떼기,https://school.programmers.co.kr/learn/courses/30/lessons/181847
true,0,2025-06-18 09:47:00.272585,192,2025-06-18 09:47:00.272585,프로그래머스,"",Lv.0,두 수의 합,https://school.programmers.co.kr/learn/courses/30/lessons/181846
true,0,2025-06-18 09:47:00.326906,193,2025-06-18 09:47:00.326906,프로그래머스,"",Lv.0,문자열로 변환,https://school.programmers.co.kr/learn/courses/30/lessons/181845
true,0,2025-06-18 09:47:00.391509,194,2025-06-18 09:47:00.391509,프로그래머스,"",Lv.0,배열의 원소 삭제하기,https://school.programmers.co.kr/learn/courses/30/lessons/181844
true,0,2025-06-18 09:47:00.489144,195,2025-06-18 09:47:00.489144,프로그래머스,"",Lv.0,부분 문자열인지 확인하기,https://school.programmers.co.kr/learn/courses/30/lessons/181843
true,0,2025-06-18 09:47:00.547334,196,2025-06-18 09:47:00.547334,프로그래머스,"",Lv.0,부분 문자열,https://school.programmers.co.kr/learn/courses/30/lessons/181842
true,0,2025-06-18 09:47:00.616514,197,2025-06-18 09:47:00.616514,프로그래머스,"",Lv.0,꼬리 문자열,https://school.programmers.co.kr/learn/courses/30/lessons/181841
true,0,2025-06-18 09:47:00.685247,198,2025-06-18 09:47:00.685247,프로그래머스,"",Lv.0,정수 찾기,https://school.programmers.co.kr/learn/courses/30/lessons/181840
true,0,2025-06-18 09:47:00.770449,199,2025-06-18 09:47:00.770449,프로그래머스,"",Lv.0,주사위 게임 1,https://school.programmers.co.kr/learn/courses/30/lessons/181839
true,0,2025-06-18 09:47:00.837601,200,2025-06-18 09:47:00.837601,프로그래머스,"",Lv.0,날짜 비교하기,https://school.programmers.co.kr/learn/courses/30/lessons/181838
true,0,2025-06-18 09:47:02.780546,201,2025-06-18 09:47:02.780546,프로그래머스,"",Lv.0,커피 심부름,https://school.programmers.co.kr/learn/courses/30/lessons/181837
true,0,2025-06-18 09:47:02.820646,202,2025-06-18 09:47:02.820646,프로그래머스,"",Lv.0,그림 확대,https://school.programmers.co.kr/learn/courses/30/lessons/181836
true,0,2025-06-18 09:47:02.863440,203,2025-06-18 09:47:02.863440,프로그래머스,"",Lv.0,조건에 맞게 수열 변환하기 3,https://school.programmers.co.kr/learn/courses/30/lessons/181835
true,0,2025-06-18 09:47:02.909449,204,2025-06-18 09:47:02.909449,프로그래머스,"",Lv.0,l로 만들기,https://school.programmers.co.kr/learn/courses/30/lessons/181834
true,0,2025-06-18 09:47:02.953530,205,2025-06-18 09:47:02.953530,프로그래머스,"",Lv.0,특별한 이차원 배열 1,https://school.programmers.co.kr/learn/courses/30/lessons/181833
true,0,2025-06-18 09:47:02.997268,206,2025-06-18 09:47:02.997268,프로그래머스,"",Lv.0,정수를 나선형으로 배치하기,https://school.programmers.co.kr/learn/courses/30/lessons/181832
true,0,2025-06-18 09:47:03.084187,207,2025-06-18 09:47:03.084187,프로그래머스,"",Lv.0,특별한 이차원 배열 2,https://school.programmers.co.kr/learn/courses/30/lessons/181831
true,0,2025-06-18 09:47:03.167586,208,2025-06-18 09:47:03.167586,프로그래머스,"",Lv.0,정사각형으로 만들기,https://school.programmers.co.kr/learn/courses/30/lessons/181830
true,0,2025-06-18 09:47:03.273346,209,2025-06-18 09:47:03.273346,프로그래머스,"",Lv.0,이차원 배열 대각선 순회하기,https://school.programmers.co.kr/learn/courses/30/lessons/181829
true,2,2025-06-18 09:47:03.354913,210,2025-06-18 09:47:03.354913,프로그래머스,"",Lv.2,요격 시스템,https://school.programmers.co.kr/learn/courses/30/lessons/181188
true,2,2025-06-18 09:47:03.452375,211,2025-06-18 09:47:03.452375,프로그래머스,"",Lv.2,두 원 사이의 정수 쌍,https://school.programmers.co.kr/learn/courses/30/lessons/181187
true,3,2025-06-18 09:47:03.562407,212,2025-06-18 09:47:03.562407,프로그래머스,"",Lv.3,아방가르드 타일링,https://school.programmers.co.kr/learn/courses/30/lessons/181186
true,1,2025-06-18 09:47:03.661135,213,2025-06-18 09:47:03.661135,프로그래머스,"",Lv.1,달리기 경주,https://school.programmers.co.kr/learn/courses/30/lessons/178871
true,2,2025-06-18 09:47:03.755855,214,2025-06-18 09:47:03.755855,프로그래머스,"",Lv.2,연속된 부분 수열의 합,https://school.programmers.co.kr/learn/courses/30/lessons/178870
true,1,2025-06-18 09:47:03.850930,215,2025-06-18 09:47:03.850930,프로그래머스,"",Lv.1,추억 점수,https://school.programmers.co.kr/learn/courses/30/lessons/176963
true,2,2025-06-18 09:47:03.944826,216,2025-06-18 09:47:03.944826,프로그래머스,"",Lv.2,과제 진행하기,https://school.programmers.co.kr/learn/courses/30/lessons/176962
true,1,2025-06-18 09:47:04.022288,217,2025-06-18 09:47:04.022288,프로그래머스,"",Lv.1,공원 산책,https://school.programmers.co.kr/learn/courses/30/lessons/172928
true,2,2025-06-18 09:47:04.094943,218,2025-06-18 09:47:04.094943,프로그래머스,"",Lv.2,광물 캐기,https://school.programmers.co.kr/learn/courses/30/lessons/172927
true,2,2025-06-18 09:47:04.195964,219,2025-06-18 09:47:04.195964,프로그래머스,"",Lv.2,리코쳇 로봇,https://school.programmers.co.kr/learn/courses/30/lessons/169199
true,2,2025-06-18 09:47:04.246021,220,2025-06-18 09:47:04.246021,프로그래머스,"",Lv.2,당구 연습,https://school.programmers.co.kr/learn/courses/30/lessons/169198
true,1,2025-06-18 09:47:05.607877,221,2025-06-18 09:47:05.607877,프로그래머스,"",Lv.1,조건에 부합하는 중고거래 댓글 조회하기,https://school.programmers.co.kr/learn/courses/30/lessons/164673
true,2,2025-06-18 09:47:05.716982,222,2025-06-18 09:47:05.716982,프로그래머스,"",Lv.2,조건에 부합하는 중고거래 상태 조회하기,https://school.programmers.co.kr/learn/courses/30/lessons/164672
true,3,2025-06-18 09:47:05.785484,223,2025-06-18 09:47:05.785484,프로그래머스,"",Lv.3,조회수가 가장 많은 중고거래 게시판의 첨부파일 조회하기,https://school.programmers.co.kr/learn/courses/30/lessons/164671
true,3,2025-06-18 09:47:05.843219,224,2025-06-18 09:47:05.843219,프로그래머스,"",Lv.3,조건에 맞는 사용자 정보 조회하기,https://school.programmers.co.kr/learn/courses/30/lessons/164670
true,3,2025-06-18 09:47:05.906064,225,2025-06-18 09:47:05.906064,프로그래머스,"",Lv.3,조건에 맞는 사용자와 총 거래금액 조회하기,https://school.programmers.co.kr/learn/courses/30/lessons/164668
true,1,2025-06-18 09:47:05.971123,226,2025-06-18 09:47:05.971123,프로그래머스,"",Lv.1,바탕화면 정리,https://school.programmers.co.kr/learn/courses/30/lessons/161990
true,1,2025-06-18 09:47:06.046366,227,2025-06-18 09:47:06.046366,프로그래머스,"",Lv.1,덧칠하기,https://school.programmers.co.kr/learn/courses/30/lessons/161989
true,3,2025-06-18 09:47:06.114373,228,2025-06-18 09:47:06.114373,프로그래머스,"",Lv.3,연속 펄스 부분 수열의 합,https://school.programmers.co.kr/learn/courses/30/lessons/161988
true,1,2025-06-18 09:47:06.185570,229,2025-06-18 09:47:06.185570,프로그래머스,"",Lv.1,대충 만든 자판,https://school.programmers.co.kr/learn/courses/30/lessons/160586
true,2,2025-06-18 09:47:06.248362,230,2025-06-18 09:47:06.248362,프로그래머스,"",Lv.2,혼자서 하는 틱택토,https://school.programmers.co.kr/learn/courses/30/lessons/160585
true,1,2025-06-18 09:47:06.302667,231,2025-06-18 09:47:06.302667,프로그래머스,"",Lv.1,카드 뭉치,https://school.programmers.co.kr/learn/courses/30/lessons/159994
true,2,2025-06-18 09:47:06.347888,232,2025-06-18 09:47:06.347888,프로그래머스,"",Lv.2,미로 탈출,https://school.programmers.co.kr/learn/courses/30/lessons/159993
true,1,2025-06-18 09:47:06.395562,233,2025-06-18 09:47:06.395562,프로그래머스,"",Lv.1,특정 옵션이 포함된 자동차 리스트 구하기,https://school.programmers.co.kr/learn/courses/30/lessons/157343
true,2,2025-06-18 09:47:06.438453,234,2025-06-18 09:47:06.438453,프로그래머스,"",Lv.2,자동차 평균 대여 기간 구하기,https://school.programmers.co.kr/learn/courses/30/lessons/157342
true,3,2025-06-18 09:47:06.479844,235,2025-06-18 09:47:06.479844,프로그래머스,"",Lv.3,대여 기록이 존재하는 자동차 리스트 구하기,https://school.programmers.co.kr/learn/courses/30/lessons/157341
true,3,2025-06-18 09:47:06.538332,236,2025-06-18 09:47:06.538332,프로그래머스,"",Lv.3,자동차 대여 기록에서 대여중 / 대여 가능 여부 구분하기,https://school.programmers.co.kr/learn/courses/30/lessons/157340
true,4,2025-06-18 09:47:06.599849,237,2025-06-18 09:47:06.599849,프로그래머스,"",Lv.4,특정 기간동안 대여 가능한 자동차들의 대여비용 구하기,https://school.programmers.co.kr/learn/courses/30/lessons/157339
true,1,2025-06-18 09:47:06.696861,238,2025-06-18 09:47:06.696861,프로그래머스,"",Lv.1,둘만의 암호,https://school.programmers.co.kr/learn/courses/30/lessons/155652
true,2,2025-06-18 09:47:06.787262,239,2025-06-18 09:47:06.787262,프로그래머스,"",Lv.2,호텔 대실,https://school.programmers.co.kr/learn/courses/30/lessons/155651
true,2,2025-06-18 09:47:06.872577,240,2025-06-18 09:47:06.872577,프로그래머스,"",Lv.2,무인도 여행,https://school.programmers.co.kr/learn/courses/30/lessons/154540
true,2,2025-06-18 09:47:08.708633,241,2025-06-18 09:47:08.708633,프로그래머스,"",Lv.2,뒤에 있는 큰 수 찾기,https://school.programmers.co.kr/learn/courses/30/lessons/154539
